fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,serum,lower,Median,upper
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/00119/07,0.3790599547788315,0.41635999686571656,0.43758336968238865
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/00119/07,0.3995678286475198,0.41985224504087515,0.4463191784707998
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/00119/07,0.4007405557169972,0.42184623850806496,0.44752727328383185
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/00119/07,0.3999766102864485,0.42237576828150347,0.4468096757128118
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/00119/07,0.4060869930800994,0.429351105784469,0.4578031852460235
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/00119/07,0.4409076850593515,0.46265154621562576,0.4858013469033251
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/00119/07,0.49893541938997393,0.5310770628957178,0.5583939208768101
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/00119/07,0.517834654042455,0.5496410245047078,0.5760807301507047
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/00119/07,0.5508362940254441,0.5874134436483496,0.621851958942709
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/00504/07,0.5547785899910197,0.633481720433305,0.7066401485295336
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/00504/07,0.9752588571361154,1.0072316563167971,1.0464323624879972
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/00504/07,0.9942491218895912,1.04200023905366,1.0931795262270139
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/00504/07,1.0373940228665357,1.0682539376422562,1.105358266266133
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/00504/07,1.0437521620124282,1.0802439447688594,1.1145928933878282
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/00504/07,1.0518256552118477,1.0810193435867492,1.1175862435064607
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/00504/07,1.052108430067761,1.087861359886018,1.1242459865097252
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/00504/07,1.054247257599095,1.0884054449870746,1.1206599705730709
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/00504/07,1.062978848252842,1.0988032601474957,1.132601451129537
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/00504/07,1.0732010869364244,1.1029209958354804,1.1381440550295108
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/00504/07,1.070395183471839,1.1042401875044048,1.1365051746829038
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/00504/07,1.0718610551599803,1.1046524452504523,1.140190686277632
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/00504/07,1.1017145976897313,1.1307019515063028,1.166029686571684
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/00504/07,1.0224719488394578,1.2168003874687403,1.4813268397961152
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/00694/07,0.2557407482589153,0.28809082707759714,0.31678919227217317
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/00694/07,0.315220034084819,0.33988821930277435,0.37269655208904506
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/00694/07,0.4139534995678629,0.4473602201447635,0.4795550561012428
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/00694/07,0.4745558562915244,0.49630154474743254,0.5226458211670583
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/00694/07,0.48241154368028705,0.4999248880483581,0.5298797133621778
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/00694/07,0.49212272654828165,0.5152828412460363,0.5382035902032389
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/00694/07,0.4961021875577354,0.5187786392514546,0.5419634489876336
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/00694/07,0.4993422517188153,0.5193606602384612,0.5448756553691545
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/00694/07,0.500177411147636,0.5206605645647743,0.544769028134414
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/00694/07,0.5070615289840845,0.5267949633681772,0.5548037125079256
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/00694/07,0.5128956131042453,0.5363141480834266,0.5605277535411219
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/00694/07,0.5235134177132497,0.5463540579823019,0.5714139248947521
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/00694/07,0.5902852798685871,0.6244159424800576,0.6600257647961413
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/00694/07,0.6158581736749649,0.639251130390325,0.6652016172063135
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01101/07,0.9186985100036755,0.9539639951777154,0.9881011753516838
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01101/07,1.0047340545275338,1.0479382719088566,1.077154983341084
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01101/07,1.0249881470967206,1.0613800742282087,1.0901895819185317
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01101/07,1.0310897988026246,1.0653699876238245,1.0957224498743843
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01101/07,1.0470422924364238,1.0754257878453495,1.1039113556362645
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01101/07,1.0515372266617995,1.0823739374650847,1.1103365053473306
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01101/07,1.0494492882516573,1.082539785731739,1.107469469822682
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01101/07,1.0513267419205512,1.0848866473447623,1.10999218750392
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01101/07,1.0602581891963683,1.0917222673942317,1.119431354691729
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01101/07,1.0703103038775992,1.0960762673494795,1.1240840261986584
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01101/07,1.0711374948762091,1.100418079661582,1.121232912797768
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01101/07,1.0750005735975323,1.1095156569877085,1.1432309311515256
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01101/07,1.165542818903857,1.2027492223869418,1.2267750704507006
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01101/07,1.0112915026938587,1.2057802155797162,1.2965618086201776
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01118/07,0,0.05108012966245883,0.08243284611412854
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01118/07,0.11059643355496768,0.16423090646664873,0.20340245606689988
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01118/07,0.1588538570776581,0.1797181019965493,0.19890735995048336
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01118/07,0.1679368542468171,0.1848822996633736,0.2042930402405689
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01118/07,0.1578608812706388,0.18537918866670805,0.20664223235358226
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01118/07,0.17415153363497132,0.1955744939604993,0.2169419131585964
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01118/07,0.17998642891772665,0.19990673605092021,0.2214746929624021
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01118/07,0.18285535956241666,0.20297928446543076,0.2225773986585236
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01118/07,0.1783430920160532,0.20464149982295893,0.22785691404024905
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01118/07,0.18786231215246652,0.20942962661844078,0.2316754961068747
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01118/07,0.22103623038160913,0.24341218433727202,0.2672317482826256
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01118/07,0.22200484960814237,0.25833427494143774,0.29981749033822336
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01118/07,0.27918589217109274,0.31052196299276713,0.3377262294384056
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01118/07,0.29563978247930034,0.3235025027570269,0.34636712548845333
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01391/07,0.12499360084408984,0.16297070845676964,0.18988265208273916
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01391/07,0.22247279308656207,0.2559115312992526,0.28178176766809593
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01391/07,0.24693241013097245,0.2678439552477371,0.28828934051724936
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01391/07,0.2524012523993602,0.27224526405280125,0.29510861003962896
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01391/07,0.26146125550865335,0.2836657702344343,0.3101481275735753
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01391/07,0.26711899167014064,0.2883576710031496,0.31276437526952633
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01391/07,0.2711743249862302,0.2907643346550285,0.3147591438949947
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01391/07,0.2678800983440739,0.2911560633346276,0.31511829505729516
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01391/07,0.2749194577050693,0.29760460731544575,0.3194136779593324
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01391/07,0.2842397244792155,0.3054355682714389,0.32556269988619796
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01391/07,0.2835933346995181,0.30623913658852997,0.3299617110898786
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01391/07,0.2895164876008709,0.31739619857882007,0.3404903644017773
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01391/07,0.3823137118182747,0.4108140942832845,0.43324694988450907
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01391/07,0.2205473202093658,0.41225197931470703,0.5034957660779034
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01840/07,0.6538512626938129,0.6874302132163382,0.7301619663380576
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01840/07,0.7635974751622199,0.7865270124518502,0.8267979577258955
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01840/07,0.5383894419267861,0.7897962861012016,0.8437808136603514
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01840/07,0.8230995365363778,0.8497772191044886,0.8837339592624995
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01840/07,0.8339655378919968,0.8627396262385543,0.8911400988198084
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01840/07,0.8424127525035994,0.8637863771962159,0.9039759465724797
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01840/07,0.8409503058465597,0.8681226623697256,0.8939741361473789
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01840/07,0.8532113072809926,0.8767454009947502,0.9123852859010706
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01840/07,0.8619953983931148,0.8849796044039158,0.9187121440722632
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01840/07,0.8657946338588426,0.8914147041478975,0.9252072019602462
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01840/07,0.8726481742449856,0.8992860536927687,0.92578498892557
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01840/07,0.8755988156607516,0.9011567978316986,0.9364035162946465
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01840/07,0.9241849628918021,0.9490488160178886,0.9916384169499464
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01840/07,0.978794185896031,1.0076182016183808,1.045897661810608
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01991/07,0.438526157387411,0.49562401141909346,0.5565038493603058
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01991/07,0.46009549967824487,0.5048486808372064,0.5625260078149915
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01991/07,0.777122881616708,0.8150021930221318,0.8463264806084434
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01991/07,0.7679592227919455,0.8250067500508296,0.8603139628191855
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01991/07,0.7629686650644381,0.8267359651123483,0.8739269333411186
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01991/07,0.8228344053826437,0.8525446022126761,0.8809051051805097
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01991/07,0.8300428994603619,0.855271452907895,0.8872777641053999
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01991/07,0.8433805713350395,0.8682185397053261,0.8989209098544648
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01991/07,0.8469083149759973,0.8723272285258702,0.9021824757514532
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01991/07,0.8476387745078827,0.874353827155459,0.9031620091857917
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01991/07,0.8666002368418486,0.8898783947583708,0.9138393295984168
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01991/07,0.8740986609086752,0.8995229737877041,0.9300531305302318
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01991/07,0.9052340783157182,0.9384956649509606,0.9876768683588838
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01991/07,0.9655070952542116,0.990998033755853,1.0250019914435258
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/01993/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/01993/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/01993/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/01993/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/01993/07,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/01993/07,0,0.03753460003251157,0.08198988045814258
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/01993/07,0,0.03964483205221564,0.08619157053920225
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/01993/07,0.009279672472369157,0.05271154053100234,0.08927084145077557
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/01993/07,0.008820446327583593,0.05793625353467888,0.09423833811783763
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/01993/07,0.015744954643051114,0.058898437713409246,0.096108282464278
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/01993/07,0.028148741051613774,0.07611852771465907,0.10968314008069527
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/01993/07,0,0.18344717269501942,0.4284367017142252
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/01993/07,0.21031155831306753,0.2693981869665527,0.3035622882558091
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/01993/07,0.2274551785696869,0.27440730388997975,0.3058574749377385
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2007/02392/07,0.5919637141994534,0.6229362352579896,0.657497917698755
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2007/02392/07,0.6085613139614764,0.6526660330463203,0.6912065654107797
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2007/02392/07,0.7796960628438696,0.8095582671862698,0.8401640462863549
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2007/02392/07,0.7856259446763126,0.812374083593152,0.8456560951331115
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2007/02392/07,0.7800414383978735,0.8144249495598033,0.8430061471698392
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2007/02392/07,0.7944505254098455,0.8236892490497116,0.8519898269380164
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2007/02392/07,0.8016124758437391,0.8291838768076722,0.8553808365999764
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2007/02392/07,0.7975341333072274,0.8297629593267307,0.8588578092630157
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2007/02392/07,0.8040625290223763,0.8315933014118213,0.8572667323002625
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2007/02392/07,0.798959014528557,0.8326074212805576,0.8650288610661883
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2007/02392/07,0.8079420783866911,0.8372494347835138,0.8662743189915927
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2007/02392/07,0.8138326053463245,0.8482379913608041,0.8761846783771349
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2007/02392/07,0.8257630745895559,0.8581348629763932,0.8916635565536764
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2007/02392/07,0.8989186535174987,0.9365650653297837,0.9758113052801127
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2008/00274/08,0.2327426678889049,0.2600852038916043,0.29760818786150156
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2008/00274/08,0.26807054845401534,0.295916447600291,0.3173224189589332
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2008/00274/08,0.29276188171265005,0.3169395903630844,0.34206983011069847
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2008/00274/08,0.309775521926439,0.33149753772406554,0.35343643050255574
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2008/00274/08,0.3159391878225334,0.3356157340495721,0.3602569258241063
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2008/00274/08,0.3260787672512012,0.34884265637956957,0.3729938378532367
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2008/00274/08,0.33115149702230773,0.35454027474833083,0.3793011778556832
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2008/00274/08,0.33331265950128464,0.3548944615807404,0.37857367484745724
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2008/00274/08,0.33723275315859247,0.35557297141189015,0.37894202544261235
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2008/00274/08,0.34075319397643017,0.36264072353928944,0.3863869716287997
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2008/00274/08,0.3481791226255977,0.36872454005003863,0.3901798291686824
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2008/00274/08,0.3511997146601329,0.37978420410525005,0.4029237533259584
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2008/00274/08,0.4277095909174955,0.463312704431616,0.4870494184280509
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2008/00274/08,0.4530774929700785,0.4749905697254121,0.5047043025373416
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2008/00471/08,0.6135077044358959,0.6847099607969698,0.7756892607949157
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2008/00471/08,0.8327547503182806,0.9074215643416021,0.9800736517388924
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2008/00471/08,0.8726194993444991,0.9281414982355346,0.9660450823715482
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2008/00471/08,0.9020262105872181,0.9578789003702726,1.0005287424421667
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2008/00471/08,0.983258932607045,1.0407533207711346,1.089803445727986
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2008/00471/08,0.98244737986517106,1.042208534452997,1.1006874014624934
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2008/00471/08,1.0311711181083703,1.0699731164296347,1.1077623895013744
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2008/00471/08,1.036184675666812,1.0737469078256017,1.1113021831433403
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2008/00471/08,1.039101758636571,1.074385279879121,1.1122911613599784
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2008/00471/08,1.049509623018458,1.0831598490707428,1.1200907834133198
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2008/00471/08,1.0589865088794173,1.0900323772185843,1.1277063671608838
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2008/00471/08,1.0562036630378004,1.090332406836176,1.1323414327138586
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2008/00471/08,1.058822171558827,1.0931470599930229,1.1293819252245836
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2008/00471/08,1.1539428573392008,1.201243322751478,1.2436095429071172
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV4/THAILAND/2008/01380/08,0.17904550934772767,0.2143709546396726,0.25125707161756783
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV4/THAILAND/2008/01380/08,0.18619405451385915,0.22016198575882046,0.25569184801103184
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV4/THAILAND/2008/01380/08,0.25338860305169675,0.28052754271752733,0.3078091907486683
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2008/01380/08,0.31054752373190286,0.3350068351058613,0.36339219455458593
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV4/THAILAND/2008/01380/08,0.32922350684196244,0.38337550152727373,0.4243736880753714
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV4/THAILAND/2008/01380/08,0.47327415307343923,0.4915015505955723,0.5087040375305097
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV4/THAILAND/2008/01380/08,0.4567273187687708,0.4991567682214879,0.5448021249485612
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV4/THAILAND/2008/01380/08,0.4924069104541595,0.5113304039051001,0.5330928772065966
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV4/THAILAND/2008/01380/08,0.4942025996221292,0.5136183002730411,0.5362159105236193
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV4/THAILAND/2008/01380/08,0.495637223836049,0.514716194138373,0.5331959650406762
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV4/THAILAND/2008/01380/08,0.48829732057987385,0.5160984552964829,0.5400013467001699
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV4/THAILAND/2008/01380/08,0.50129966987571,0.5211744295395966,0.5422369771208987
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV4/THAILAND/2008/01380/08,0.5084748131336736,0.53001182063268,0.5499222203823828
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV4/THAILAND/2008/01380/08,0.5167336567459696,0.5396377973560016,0.5646777033530251
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV4/THAILAND/2008/01387/08,0,0,0
